Date;Heures;Consommation;Prevision J-1;Prevision J;Fioul;Charbon;Gaz;Nucleaire;Eolien;Solaire;Hydraulique;Pompage;Enr thermique;Ech. physiques
02/10/2013;02:00;41478;41700;41900;395;2761;589;41097;1407;0;3738;-2016;685;-7181
02/10/2013;03:00;39156;38900;38900;395;2452;589;41032;1245;0;3492;-1631;687;-9107
02/10/2013;04:00;37620;37400;37300;396;2363;604;41089;1253;0;3140;-1630;687;-10284
02/10/2013;05:00;37898;38300;38200;396;2813;615;41816;1165;0;3134;-1962;688;-10769
02/10/2013;06:00;40987;41700;41500;396;3021;655;42282;1199;0;3608;-1955;678;-8900
02/10/2013;07:00;47747;47900;48300;396;3310;1238;43134;1188;0;5666;-36;668;-7818
02/10/2013;08:00;51348;50900;51400;396;3261;1794;43094;1191;11;7720;-48;662;-6737
02/10/2013;09:00;53268;53100;53200;397;3319;1817;43293;1114;295;7385;-11;658;-5002
02/10/2013;10:00;54245;54600;54500;398;3213;1772;43245;848;884;6635;-6;665;-3410
02/10/2013;11:00;54848;55000;55200;399;3313;1729;43265;700;1345;6939;-6;676;-3513
02/10/2013;12:00;55756;56200;55900;399;3190;1718;43157;704;1819;6917;-6;676;-2819
02/10/2013;13:00;55429;56300;56500;398;3070;1688;43049;701;2200;6543;-6;672;-2889
02/10/2013;14:00;54466;54300;54300;399;3125;1692;42866;727;2218;6049;-8;669;-3274
02/10/2013;15:00;53444;52800;53000;397;3164;1698;42650;768;2096;5756;-6;674;-3755
02/10/2013;16:00;51892;51500;51800;397;3071;1682;42541;840;1706;5295;-6;674;-4311
02/10/2013;17:00;50812;49700;50000;399;3215;1712;42691;922;1164;5122;-418;680;-4676
02/10/2013;18:00;50494;50100;50600;399;3319;1599;42853;1020;561;6156;-238;684;-5863
02/10/2013;19:00;52662;52900;53300;399;2783;1732;43053;1285;96;8188;-12;692;-5555
02/10/2013;20:00;55462;55400;55700;398;2813;1768;43085;1723;0;8860;-48;680;-3818
02/10/2013;21:00;51362;51700;51800;398;2549;1727;43093;2040;0;5645;-40;696;-4748
02/10/2013;22:00;47492;47900;47900;398;2537;1157;42033;2249;0;4543;-380;700;-5747
02/10/2013;23:00;49551;50400;50200;396;2608;951;42336;2418;0;5983;-7;699;-5836
03/10/2013;00:00;48226;47600;47600;397;2348;955;42240;2417;0;4623;-368;700;-5087
03/10/2013;01:00;43126;43000;42400;398;1950;605;41797;2539;0;3647;-2270;706;-6246
03/10/2013;02:00;41691;42300;42000;397;1760;640;41275;2655;0;3275;-2066;706;-6953
03/10/2013;03:00;39521;39700;38800;397;1525;651;40692;2798;0;2973;-2079;714;-8151
03/10/2013;04:00;37778;37600;37100;397;1564;635;39659;2903;0;2910;-2315;705;-8683
03/10/2013;05:00;38067;38200;37800;398;1541;674;40323;3028;0;3225;-2075;710;-9759
03/10/2013;06:00;41292;41800;41100;398;1700;760;41395;3088;0;3466;-2054;702;-8163
03/10/2013;07:00;48268;48700;48600;397;2201;1106;42379;3144;0;4173;-642;693;-5184
03/10/2013;08:00;52326;52000;51700;397;2570;1440;42087;3239;7;6814;-41;692;-4881
03/10/2013;09:00;53366;53000;52700;399;2465;1433;42292;3454;199;7080;-8;678;-4628
03/10/2013;10:00;54168;54100;54200;398;2627;1465;42461;3037;548;7970;-6;661;-4997
03/10/2013;11:00;54944;55000;54800;404;2842;1483;41024;2856;888;9340;-6;669;-4558
03/10/2013;12:00;55492;56100;55600;1120;3169;1483;40942;2776;1208;8412;-6;659;-4273
03/10/2013;13:00;55321;56400;56000;1118;2596;1389;40927;3014;1360;8130;-6;656;-3867
03/10/2013;14:00;54112;54300;54300;982;2750;1409;40957;2855;1334;6742;-6;656;-3570
03/10/2013;15:00;53424;52900;53200;396;3201;1417;40955;2658;1287;6712;-6;660;-3860
03/10/2013;16:00;52217;51600;51800;416;3211;1433;40022;2682;1025;6947;-6;655;-4171
03/10/2013;17:00;51120;49900;50000;1047;3320;1466;39949;2657;686;6391;-6;659;-5050
03/10/2013;18:00;50904;50300;50400;1038;2975;1538;39749;2777;331;5648;-7;675;-3822
03/10/2013;19:00;53475;52900;52900;1051;3333;1720;40156;2978;61;6419;-9;676;-2912
03/10/2013;20:00;55297;55400;55300;1037;2921;1654;40064;3253;0;7938;-29;670;-2214
03/10/2013;21:00;51080;51000;50900;1032;2951;1429;40066;3422;0;5616;-95;669;-4010
03/10/2013;22:00;47293;47400;47100;813;2630;1369;39583;3457;0;4463;-852;680;-4851
03/10/2013;23:00;49389;50300;50300;397;3052;1568;39772;3334;0;5489;-10;678;-4893
04/10/2013;00:00;47680;47500;47200;397;2914;895;39614;3298;0;4432;-10;660;-4522
04/10/2013;01:00;42600;42400;42000;397;2464;593;39223;3182;0;3895;-1649;676;-6183
04/10/2013;02:00;41212;41900;41300;397;2493;610;39124;3271;0;3661;-2320;676;-6702
04/10/2013;03:00;39029;38900;38100;397;2010;602;37968;3527;0;3150;-2317;680;-6989
04/10/2013;04:00;37427;37100;36700;399;1930;588;37788;3225;0;3061;-2076;680;-8170
04/10/2013;05:00;37732;37800;37700;398;1939;602;38600;3018;0;3245;-2074;700;-8697
04/10/2013;06:00;40859;41300;41000;396;2549;835;38315;2743;0;4073;-2070;706;-6690
04/10/2013;07:00;47719;48100;47900;397;3043;1388;40049;2639;0;4838;-464;698;-4872
04/10/2013;08:00;51945;51600;51800;397;3091;1754;40321;2599;1;6699;-9;687;-3598
04/10/2013;09:00;53242;52700;52900;398;3261;1768;40683;2457;121;7836;-34;668;-3917
04/10/2013;10:00;54380;53600;54300;398;3379;1743;40900;2337;342;8453;-6;663;-3832
04/10/2013;11:00;54941;54200;55000;397;3446;1845;41180;2202;518;8933;-6;653;-4229
04/10/2013;12:00;55499;54800;55700;396;3354;1756;41404;2133;747;9078;-23;645;-3993
04/10/2013;13:00;54996;55200;56000;396;3149;1752;41202;2257;817;8244;-23;664;-3466
04/10/2013;14:00;53445;53100;53600;395;3211;1656;40975;1953;854;7537;-23;650;-3765
04/10/2013;15:00;52235;51600;52100;396;3049;1706;40962;1587;776;6796;-23;654;-3669
04/10/2013;16:00;50624;50100;50500;395;3176;1760;40865;1107;613;6071;-23;664;-4006
04/10/2013;17:00;49417;48200;48500;395;3060;1671;41203;744;483;5686;-24;674;-4477
04/10/2013;18:00;49735;49000;49200;396;2989;1646;41694;527;229;6194;-24;665;-4583
04/10/2013;19:00;51747;50700;50900;414;3229;1807;41480;501;50;8708;-23;675;-5097
04/10/2013;20:00;53301;53300;53400;627;3269;1970;41646;603;0;8643;-23;667;-4103
04/10/2013;21:00;49573;49100;49200;644;2809;1730;41378;432;0;6438;-23;664;-4501
04/10/2013;22:00;46289;46000;46000;395;2644;817;40782;408;0;5907;-450;666;-4881
04/10/2013;23:00;48710;49300;49300;395;2567;592;40918;351;0;7505;-23;650;-4246
05/10/2013;00:00;46764;46700;46600;398;2487;630;39357;359;0;5983;-26;645;-3070
05/10/2013;01:00;41444;41400;41600;396;1938;605;38493;394;0;4974;-1893;652;-4117
05/10/2013;02:00;40091;40600;40800;395;1748;590;38400;463;0;4648;-2261;663;-4557
05/10/2013;03:00;37527;36900;37600;396;1371;591;38214;507;0;4596;-2496;668;-6322
05/10/2013;04:00;35491;34600;35500;396;1316;647;38348;635;0;4485;-2489;676;-8525
05/10/2013;05:00;34958;34300;35100;396;1333;643;38698;624;0;4403;-2253;677;-9565
05/10/2013;06:00;35949;35500;36000;396;1291;615;38575;732;0;4714;-2249;677;-8802
05/10/2013;07:00;38016;37600;37900;396;1298;614;38466;805;0;5020;-2209;670;-7046
05/10/2013;08:00;39804;39600;39900;396;1376;629;38472;1024;1;5165;-2199;665;-5727
05/10/2013;09:00;42746;42800;43400;396;1731;637;39307;1070;184;5588;-2003;655;-4823
05/10/2013;10:00;45220;45300;45300;396;2108;618;39329;1133;606;6329;-1224;654;-4733
05/10/2013;11:00;46044;45900;46000;396;2186;628;39238;1109;1108;6435;-863;652;-4848
05/10/2013;12:00;47392;47500;47500;396;2258;608;39473;1161;1480;6839;-1023;658;-4461
05/10/2013;13:00;48558;49200;48800;397;2139;623;39233;1021;1779;7262;-440;666;-4126
05/10/2013;14:00;45709;45800;45100;397;1837;614;38560;969;1756;6022;-516;658;-4591
05/10/2013;15:00;44319;44000;43700;398;1761;628;38479;1044;1629;5693;-1300;644;-4661
05/10/2013;16:00;42486;42800;42500;397;1645;632;38106;1034;1412;5484;-1799;658;-5085
05/10/2013;17:00;41720;41200;40900;397;1786;637;38424;1042;1034;5478;-2033;667;-5716
05/10/2013;18:00;42341;42400;42100;392;1806;648;38551;1086;526;5962;-1171;667;-6128
05/10/2013;19:00;44698;44800;44600;398;2002;663;39085;1080;86;7259;-182;650;-6347
05/10/2013;20:00;47591;47800;47600;398;1828;646;39019;1085;0;9041;-6;644;-5066
05/10/2013;21:00;44676;44400;44200;397;1716;655;38513;1043;0;6983;-9;652;-5275
05/10/2013;22:00;42238;42400;42200;396;1748;633;37940;1042;0;5657;-1201;662;-4642
05/10/2013;23:00;45582;45900;45700;396;1871;641;38592;1044;0;6773;-332;658;-4062
06/10/2013;00:00;44949;44300;44600;396;1850;642;38485;1015;0;6247;-1072;670;-3286
06/10/2013;01:00;40123;39600;40200;395;1353;637;37742;878;0;5326;-2021;666;-4855
06/10/2013;02:00;38449;38800;39000;397;942;647;37526;828;0;5098;-2047;666;-5608
06/10/2013;03:00;35701;35400;35500;396;810;645;36907;793;0;4734;-2110;673;-7148
06/10/2013;04:00;33678;33700;33400;395;831;635;36820;761;0;4566;-2461;685;-8556
06/10/2013;05:00;32743;32800;32600;396;834;654;37899;737;0;4456;-2454;689;-10468
06/10/2013;06:00;33152;33300;33300;395;859;648;38629;720;0;4442;-2449;682;-10774
06/10/2013;07:00;34338;34200;34500;395;874;643;39002;705;0;4447;-2194;677;-10213
06/10/2013;08:00;35099;34900;35400;396;891;655;39536;686;1;4723;-2425;661;-10028
06/10/2013;09:00;37412;37600;38000;395;1180;634;39906;646;204;4701;-2011;663;-8909
06/10/2013;10:00;40260;40600;41000;395;1250;647;40322;645;664;4745;-1832;653;-7233
06/10/2013;11:00;42278;42400;42800;397;1425;652;40356;668;1162;5024;-1667;665;-6405
06/10/2013;12:00;43977;45000;44400;396;1407;663;40320;639;1633;5717;-538;669;-6931
06/10/2013;13:00;45492;46800;46400;396;1381;642;40191;649;1933;5782;-340;668;-5812
06/10/2013;14:00;42006;41900;42000;398;973;593;39072;617;1867;4695;-907;671;-5976
06/10/2013;15:00;40091;39600;40400;396;1003;605;39715;660;1595;4459;-2134;667;-6878
06/10/2013;16:00;38623;38300;38800;395;1008;620;39707;706;1205;4427;-2366;676;-7758
06/10/2013;17:00;37983;37300;37600;396;1011;629;39820;735;845;4299;-1955;662;-8462
06/10/2013;18:00;39152;39100;39200;396;1380;632;40272;702;407;4427;-1400;672;-8338
06/10/2013;19:00;42650;43300;43100;396;1560;637;40754;664;69;5696;-151;655;-7632
06/10/2013;20:00;47101;47600;47200;397;1614;612;40864;659;0;8347;-6;628;-6017
06/10/2013;21:00;45017;45100;44900;397;1167;629;40619;638;0;6110;-7;647;-5185
06/10/2013;22:00;42227;42200;42200;396;963;610;39811;650;0;4828;-7;648;-5674
06/10/2013;23:00;45011;45600;45800;395;1031;635;40428;638;0;6316;-5;677;-5105
07/10/2013;00:00;43996;43900;44000;397;941;663;39835;635;0;4808;-6;685;-3964
07/10/2013;01:00;39411;39400;40000;396;795;654;39670;606;0;4133;-1886;689;-5648
07/10/2013;02:00;38364;39100;39100;395;795;653;40370;558;0;3958;-2411;688;-6644
07/10/2013;03:00;36222;36200;36300;395;752;653;39594;577;0;3653;-1356;680;-8725
07/10/2013;04:00;34653;34600;34700;395;769;666;39835;551;0;3659;-2244;674;-9652
07/10/2013;05:00;35519;35900;36000;395;1004;854;40574;519;0;3734;-2024;668;-10206
07/10/2013;06:00;39326;39800;40300;395;1457;1297;40926;510;0;3714;-1206;668;-8437
07/10/2013;07:00;46824;47200;47500;396;2744;2010;41067;575;0;6487;-6;658;-7110
07/10/2013;08:00;51147;50800;51500;396;3444;2850;41146;536;3;7533;-6;656;-5413
07/10/2013;09:00;52210;52000;52400;396;3526;3297;41341;491;286;6623;-6;643;-4388
07/10/2013;10:00;53182;53700;53500;397;3794;3660;41331;412;932;6831;-6;638;-4810
07/10/2013;11:00;53682;53700;53900;398;3762;3781;41328;323;1602;7095;-6;636;-5239
07/10/2013;12:00;54370;54400;54500;397;3931;3812;41307;293;2056;7242;-6;649;-5313
07/10/2013;13:00;54218;55500;55200;398;3794;3725;41294;319;2213;7089;-6;655;-5266
07/10/2013;14:00;53034;53600;53200;398;3549;3639;41257;330;2138;6118;-6;653;-5044
07/10/2013;15:00;51785;52100;52000;396;3631;3441;41236;389;1759;5653;-7;659;-5375
07/10/2013;16:00;50418;50400;50700;396;3633;3443;41186;388;1385;5291;-6;658;-5959
07/10/2013;17:00;49361;49000;49100;397;3647;3513;41132;390;965;5101;-8;655;-6433
07/10/2013;18:00;49317;49700;49800;396;3795;3556;41124;353;501;6189;-7;660;-7253
07/10/2013;19:00;52400;52800;52700;398;4161;3950;41248;322;72;8567;-6;663;-6978
07/10/2013;20:00;55161;55500;55200;398;4164;3877;41285;376;0;10084;-6;678;-5696
07/10/2013;21:00;50674;50800;50500;398;3616;3753;41304;406;0;7847;-6;682;-7327
07/10/2013;22:00;46875;46900;46700;397;3594;2181;41174;392;0;5388;-7;682;-6927
07/10/2013;23:00;49100;50300;50100;396;3801;1835;41034;384;0;6231;-7;667;-5244
08/10/2013;00:00;47577;47400;47600;397;3428;1867;40768;335;0;5837;-332;674;-5399
08/10/2013;01:00;42518;42700;42700;395;3498;896;40633;278;0;4488;-1958;670;-6384
08/10/2013;02:00;41519;42300;42500;398;3790;629;40837;242;0;3956;-2439;669;-6564
08/10/2013;03:00;39351;39200;39400;396;2865;621;40389;243;0;3793;-2433;660;-7184
08/10/2013;04:00;37772;37700;37800;396;2787;631;40393;227;0;3625;-2256;664;-8694
08/10/2013;05:00;38176;38400;38800;393;3001;647;40723;219;0;3770;-2409;658;-8828
08/10/2013;06:00;41493;42000;42300;450;3340;860;40873;251;0;4376;-2403;656;-6911
08/10/2013;07:00;48832;49100;49600;458;4238;2262;41297;272;0;5662;-7;641;-5992
08/10/2013;08:00;53405;53400;53400;520;4173;3166;41269;283;1;9171;-6;640;-5815
08/10/2013;09:00;53951;54000;54200;831;4059;3504;41301;291;222;8098;-6;630;-4981
08/10/2013;10:00;54816;54800;54800;832;4019;3493;41234;283;753;8179;-6;618;-4592
08/10/2013;11:00;55044;54900;55300;831;4087;3402;41255;253;1235;8034;-6;622;-4672
08/10/2013;12:00;55690;55400;56000;832;4180;3375;41346;238;1606;8481;-6;636;-5000
08/10/2013;13:00;55069;56100;56100;837;3885;3391;41264;281;1813;7388;-6;638;-4424
08/10/2013;14:00;54037;53800;54300;836;3940;3306;41273;313;1747;6709;-6;639;-4723
08/10/2013;15:00;52790;52700;53100;836;3961;3284;41141;353;1488;6163;-25;643;-5057
08/10/2013;16:00;51278;51400;51700;840;3963;3195;41144;385;1187;5757;-7;648;-5837
08/10/2013;17:00;50506;49700;49900;841;4018;3189;41125;414;742;6652;-6;653;-7125
08/10/2013;18:00;50624;50300;50600;840;4243;3483;41221;419;306;7715;-6;652;-8252
08/10/2013;19:00;53715;53500;53700;834;4297;3570;41300;429;38;10041;-6;660;-7450
08/10/2013;20:00;56004;55700;55900;1278;4143;3253;41340;464;0;10034;-6;666;-5170
08/10/2013;21:00;51476;51100;51300;1242;3897;2627;41372;549;0;8339;-6;652;-7198
08/10/2013;22:00;47673;47400;47600;1073;3947;2570;40717;554;0;5447;-13;641;-7266
08/10/2013;23:00;49707;50500;50700;1067;3951;1974;40773;576;0;6531;-368;640;-5440
09/10/2013;00:00;48084;47900;48100;884;3587;1000;40396;560;0;4872;-173;656;-3698
09/10/2013;01:00;43008;43500;43000;521;3583;629;40674;590;0;4437;-1724;662;-6364
09/10/2013;02:00;41589;42600;42400;392;3226;591;40409;594;0;3935;-2461;665;-5763
09/10/2013;03:00;39463;39900;39400;387;2785;594;40401;572;0;3725;-2455;664;-7211
09/10/2013;04:00;38023;38000;37800;388;2636;595;40258;551;0;3602;-2430;666;-8243
09/10/2013;05:00;38324;38700;38600;389;2879;591;40538;510;0;3701;-2423;665;-8528
09/10/2013;06:00;41319;41900;41700;389;3828;660;41005;515;0;3990;-2418;649;-7301
09/10/2013;07:00;48228;48700;48700;406;4018;1626;40440;535;0;5959;-9;654;-5401
09/10/2013;08:00;52622;52900;52600;456;4068;2464;40552;551;2;8023;-6;635;-4126
09/10/2013;09:00;54193;54300;54500;494;4225;2973;40642;574;175;7863;-6;630;-3379
09/10/2013;10:00;55150;55400;55800;487;4083;2986;40645;503;590;8871;-6;623;-3633
09/10/2013;11:00;55644;56000;56000;408;4119;2976;40597;528;1043;9220;-5;620;-3864
09/10/2013;12:00;56709;56700;57100;405;4224;3143;40587;639;1440;9277;-6;620;-3622
09/10/2013;13:00;56003;57000;57100;408;4006;3255;40594;844;1666;8254;-5;615;-3635
09/10/2013;14:00;54675;54900;55100;410;3983;3204;40588;1038;1524;6964;-6;608;-3641
09/10/2013;15:00;53460;53500;53700;411;3867;3043;40569;1218;1434;6122;-6;616;-3817
09/10/2013;16:00;52197;52000;52100;411;3914;2954;40563;1620;1171;5470;-12;611;-4508
09/10/2013;17:00;51056;50400;50400;409;3613;2853;40411;1754;771;5270;-6;618;-4638
09/10/2013;18:00;51405;50900;51000;411;3867;3215;40315;1712;335;6008;-6;630;-5084
09/10/2013;19:00;55019;53900;54100;411;4168;3424;40469;1883;29;8643;-7;633;-4637
09/10/2013;20:00;56672;56500;56900;411;3432;3311;40477;2010;0;8878;-5;638;-2480
09/10/2013;21:00;51997;52200;52200;409;3465;2618;40500;2274;0;6370;-6;644;-4278
09/10/2013;22:00;48091;48000;48100;411;3357;1561;39832;2405;0;5140;-367;643;-4893
09/10/2013;23:00;50320;50800;50800;408;3694;820;40142;2353;0;6362;-6;641;-4096
10/10/2013;00:00;48991;48600;48600;405;3542;826;39970;2395;0;4712;-8;649;-3503
10/10/2013;01:00;43997;43700;43700;387;3299;665;39711;2454;0;4006;-2434;685;-4777
10/10/2013;02:00;42925;43100;43400;387;3495;624;39854;2436;0;3998;-2405;685;-6149
10/10/2013;03:00;40696;40000;40500;387;2947;624;39173;2505;0;3472;-2438;691;-6667
10/10/2013;04:00;39106;38300;38800;385;2728;616;39384;2455;0;3361;-2088;682;-8418
10/10/2013;05:00;39324;39200;39600;381;2845;648;39842;2542;0;3513;-2429;683;-8702
10/10/2013;06:00;42774;42800;43100;385;3412;964;39812;2536;0;3965;-2191;667;-6779
10/10/2013;07:00;50253;50100;51100;400;4064;2888;40510;2533;0;5809;-11;669;-6611
10/10/2013;08:00;55058;54400;54900;405;4060;3746;40614;2707;2;8144;-11;679;-5292
10/10/2013;09:00;55862;55500;55900;537;3860;3879;41079;2674;174;7706;-6;664;-4708
10/10/2013;10:00;56714;56600;56900;910;4006;3898;41356;2490;613;7534;-6;662;-4751
10/10/2013;11:00;57170;57100;57200;1010;3720;3815;41350;2907;1035;7298;-6;667;-4629
10/10/2013;12:00;58341;57800;58500;957;3914;3970;41330;3455;1351;7627;-31;669;-4904
10/10/2013;13:00;57910;57900;58600;524;3883;4009;41358;3412;1421;7547;-58;669;-4857
10/10/2013;14:00;56676;56100;56600;408;3650;3899;41102;3660;1396;6611;-7;667;-4713
10/10/2013;15:00;55532;54700;55000;407;3577;3702;41087;3869;1277;6362;-7;659;-5403
10/10/2013;16:00;54186;53000;53600;413;3487;3751;41284;3928;1046;6015;-7;631;-6365
10/10/2013;17:00;53228;51400;52000;409;3633;3771;41294;3941;779;5997;-6;662;-7255
10/10/2013;18:00;53423;52800;53400;409;3773;3816;41562;3573;425;6506;-6;659;-7297
10/10/2013;19:00;57054;56800;57500;414;4179;3945;41638;3177;50;8073;-6;663;-5081
10/10/2013;20:00;59246;59000;59700;412;3861;3857;41680;3240;0;9021;-6;668;-3489
10/10/2013;21:00;54914;54300;54900;411;3730;3833;41969;3382;0;6826;-6;682;-5913
10/10/2013;22:00;50969;50700;51100;395;3535;3464;41652;3305;0;4968;-7;676;-7021
10/10/2013;23:00;53175;53300;54000;396;4167;2471;42034;3157;0;5197;-186;688;-4751
11/10/2013;00:00;51793;51500;51500;396;3538;1440;41143;2982;0;4211;-429;675;-2165
11/10/2013;01:00;46829;46600;46700;397;3419;985;41539;2750;0;3958;-2351;682;-4551
11/10/2013;02:00;45470;45900;46200;396;2709;634;41691;2599;0;3645;-2534;689;-4360
11/10/2013;03:00;43336;42900;43300;396;2431;635;41233;2283;0;3521;-2490;685;-5360
11/10/2013;04:00;41607;41200;41400;396;2221;632;41235;1906;0;3377;-2488;691;-6365
11/10/2013;05:00;41969;42200;42200;396;2433;636;41574;1663;0;3616;-2481;697;-6567
11/10/2013;06:00;45362;45700;46100;407;3058;748;41504;1562;0;3996;-2256;688;-4346
11/10/2013;07:00;52665;52900;53100;411;4015;1737;42228;1479;0;5517;-8;676;-3392
11/10/2013;08:00;57686;57500;57400;411;4190;2542;42437;1481;1;8066;-8;681;-2119
11/10/2013;09:00;58296;58300;58000;411;4133;2654;42416;1604;247;7076;-10;657;-893
11/10/2013;10:00;59163;59300;58800;409;4078;3065;42344;1356;817;7266;-9;652;-818
